pub_number cit_number
US-2017115658-A1 US-5308229-A
US-2016184598-A1 US-2009008765-A1
US-2017217244-A1 US-5226938-A
US-2018188837-A1 US-2017277223-A1
US-2017227727-A1 US-7171099-B2
US-2017104848-A1 US-2015027123-A1
US-2018361769-A1 US-2010220169-A1
US-2017253757-A1 US-2017249013-A1
US-2016238255-A1 US-4356970-A
US-2019098999-A1 US-10039382-B2
US-2017303633-A1 US-2016220867-A1
US-2018199542-A1 US-2006008735-A1
US-2019052744-A1 US-2015118672-A1
US-2016322272-A1 US-2018145530-A1
US-10305483-B1 US-2008023854-A1
US-2017371368-A1 US-9676374-B2
US-2017295189-A1 US-2019070739-A1
US-2017124302-A1 US-2018044167-A1
US-2019078100-A1 US-2017192649-A1
US-2018056194-A1 US-2015355723-A1
US-2016325419-A1 US-2017181821-A1
US-2015366555-A1 US-2009029983-A1
US-2017312014-A1 US-2019035731-A1
US-2017212954-A1 US-6210699-B1
US-2018370889-A1 US-9845278-B2
US-2014243890-A1 US-2009030449-A1
US-2019028843-A1 US-2014024416-A1
US-2018297743-A1 US-5139196-A
US-2017154677-A1 US-2004195667-A1
US-2017036668-A1 US-2017249806-A1
US-2016231904-A1 US-2015001533-A1
US-2017347289-A1 US-8761039-B2
US-2018065507-A1 US-8826756-B2
US-2017005874-A1 US-2014024135-A1
US-2018033886-A1 US-4752067-A
US-2016346044-A1 US-8407067-B2
US-2017357079-A1 US-2019007023-A1
US-2016227854-A1 US-2017183469-A1
US-2016138807-A1 US-5664412-A
US-2018029936-A1 US-2004025073-A1
US-2017001403-A1 US-2004227308-A1
US-2017297163-A1 US-5540810-A
US-2017141670-A1 US-2014162016-A1
US-2016336557-A1 US-5300106-A
US-2018043217-A1 US-4286783-A
US-2017300790-A1 US-2007008983-A1
US-2016333796-A1 US-6648592-B2
US-2015367054-A1 US-2011020810-A1
US-2016263437-A1 US-2009092888-A1
US-2018286441-A1 US-2012251845-A1
US-2018111534-A1 US-2007264890-A1
US-2017130979-A1 US-2006181244-A1
US-2017310788-A1 US-2016016806-A1
US-2018239509-A1 US-2018124744-A1
US-2017355191-A1 US-7458665-B2
US-2017011054-A1 US-2016030835-A1
US-2018302773-A1 US-2015010083-A1
US-2018337357-A1 US-2007091030-A1
US-2017264588-A1 US-4274304-A
US-2017082466-A1 US-2019089560-A1
US-2017260967-A1 US-2010253569-A1
US-2018110121-A1 US-2014119952-A1
US-2018175933-A1 US-2017324481-A1
US-2017073027-A1 US-4025824-A
US-2017010448-A1 US-2012188654-A1
US-2015119728-A1 US-2017342032-A1
US-2016265973-A1 US-2017322439-A1
US-2018239724-A1 US-2004225836-A1
US-2017156534-A1 US-2017325528-A1
US-2018275436-A1 US-2011032464-A1
US-2016142773-A1 US-2004045020-A1
US-2018319545-A1 US-2013274873-A1
US-2017222565-A1 US-2018269228-A1
US-2016147373-A1 US-2009039436-A1
US-2016338948-A1 US-6475661-B1
US-2018094274-A1 US-6615527-B1
US-2016183921-A1 US-2018130456-A1
US-2016050544-A1 US-2017244574-A1
US-2016101708-A1 US-2007005013-A1
US-2016262639-A1 US-2005119578-A1
US-2018222524-A1 US-2018188577-A1
US-2016361173-A1 US-2018295892-A1
US-2017116196-A1 US-2015032717-A1
US-2017333169-A1 US-2012237895-A1
US-2016262703-A1 US-2004070446-A1
US-2016078558-A1 US-2009187437-A1
US-2017003742-A1 US-2018034692-A1
US-2017167282-A1 US-6612809-B2
US-2017264661-A1 US-8138849-B2
US-2017312441-A1 US-5104380-A
US-2017307669-A1 US-2014329482-A1
US-2017312050-A1 US-2003009328-A1
US-2017202318-A1 US-2008000981-A1
US-2017233460-A1 US-2018356469-A1
US-2017095618-A1 US-2015307230-A1
US-2017066683-A1 US-3901720-A
US-2017160368-A1 US-4866386-A
US-2016107542-A1 US-2018006675-A1
US-2018150212-A1 US-6452597-B1
US-2016337593-A1 US-2016191819-A1
US-2018087807-A1 US-2016303722-A1
US-2014216928-A1 US-6197165-B1
US-2018260911-A1 US-2002018992-A1
US-2016317330-A1 US-2006200226-A1
US-2015165475-A1 US-7110665-B2
US-2017022417-A1 US-2004196705-A1
US-2018117759-A1 US-2019091557-A1
US-2017087500-A1 US-2017137117-A1
US-2019060693-A1 US-2015045188-A1
US-2017114468-A1 US-6712949-B2
US-2017151829-A1 US-2018031595-A1
US-2019174036-A1 US-2016290919-A1
US-2018003249-A1 US-2017066214-A1
US-2017299848-A1 US-2015109692-A1
US-2016351533-A1 US-2018251817-A1
US-2016288206-A1 US-2016007490-A1
US-2017028687-A1 US-2018217622-A1
US-2017197501-A1 US-2005260902-A1
US-2017156868-A1 US-2016134399-A1
US-2016378084-A1 US-2015008285-A1
US-2017121101-A1 US-2016128713-A1
US-2018270357-A1 US-2014198198-A1
US-2017082129-A1 US-2019016635-A1
US-2017308119-A1 US-2010165466-A1
US-2015150739-A1 US-8449001-B2
US-2018197895-A1 US-2016232804-A1
US-2017272986-A1 US-2004009803-A1
US-2018122725-A1 US-2015103498-A1
US-2017365891-A1 US-2013011932-A1
US-2017213872-A1 US-2016315123-A1
US-2014276143-A1 US-2005137539-A1
US-2019123644-A1 US-2011148379-A1
US-2018013109-A1 US-2013023676-A1
US-2017314521-A1 US-4844704-A
US-2018344498-A1 US-4842007-A
US-2017097399-A1 US-2015276903-A1
US-2017250268-A1 US-2016002849-A1
US-2019105274-A1 US-7361370-B2
US-2018194282-A1 US-9349292-B2
US-2018201193-A1 US-2017116035-A1
US-2016360989-A1 US-2014276620-A1
US-2018036454-A1 US-2018375027-A1
US-2017338323-A1 US-2015028398-A1
US-2017244906-A1 US-2018136401-A1
US-2018129051-A1 US-2017052652-A1
US-2018330725-A1 US-2017314844-A1
US-2018171669-A1 US-2012084254-A1
US-2017069294-A1 US-2017297057-A1
US-2018123538-A1 US-2008204146-A1
US-10189705-B1 US-2015374228-A1
US-2018182906-A1 US-2014145069-A1
US-2018266788-A1 US-9285184-B1
US-2018239738-A1 US-2014103985-A1
US-2018029561-A1 US-10230228-B1
US-2018139588-A1 US-2013113413-A1
US-2018032252-A1 US-2010020583-A1
US-2016352117-A1 US-2017293133-A1
US-2015225600-A1 US-2002165323-A1
US-2017307162-A1 US-2016062516-A1
US-2016282631-A1 US-4326835-A
US-2018164123-A1 US-2018009101-A1
US-2016033141-A1 US-2018021491-A1
US-2017219975-A1 US-2014208126-A1
US-2017242260-A1 US-2018107010-A1
US-2014314813-A1 US-2018160868-A1
US-2017110261-A1 US-2011004191-A1
US-2017258460-A1 US-5271379-A
US-2015355361-A1 US-2012049850-A1
US-2018158211-A1 US-2018028108-A1
US-2019009006-A1 US-2019064344-A1
US-2018061165-A1 US-2016037449-A1
US-2018250559-A1 US-2019110674-A1
US-2018280919-A1 US-8096804-B2
US-2015094825-A1 US-2016305113-A1
US-2016208174-A1 US-2014023890-A1
US-2017303406-A1 US-2013013926-A1
US-2019018268-A1 US-2012025943-A1
US-2018099119-A1 US-2019035283-A1
US-2016157860-A1 US-2009308907-A1
US-2017175751-A1 US-2010247297-A1
US-2014142610-A1 US-2007188312-A1
US-2016339201-A1 US-2012125333-A1
US-2017197338-A1 US-2008231799-A1
US-2017297217-A1 US-2005245935-A1
US-2017306841-A1 US-7976351-B2
US-2017268728-A1 US-2003201062-A1
US-2017165417-A1 US-2009259196-A1
US-2018201200-A1 US-2019037685-A1
US-2017182311-A1 US-7231259-B2
US-2016211351-A1 US-5766360-A
US-2019000979-A1 US-2018292657-A1
US-2017225016-A1 US-2019014209-A1
US-2017322227-A1 US-2007207522-A1
US-2017198942-A1 US-9010317-B1
US-2018007149-A1 US-2016021942-A1
US-2019055489-A1 US-2015252284-A1
US-2017055993-A1 US-2005272839-A1
US-2015077015-A1 US-2006025891-A1
US-2017158480-A1 US-2012020814-A1
US-2017183134-A1 US-2016047762-A1
US-2017347270-A1 US-2017208093-A1
US-2018280217-A1 US-2013030729-A1
US-2018078412-A1 US-2016089681-A1
US-2016149212-A1 US-2005025785-A1
US-2018190602-A1 US-2016353448-A1
US-2018315726-A1 US-2009024308-A1
US-2015265024-A1 US-2016000201-A1
US-2012264086-A1 US-2004121289-A1
US-2017174018-A1 US-2014060753-A1
US-2017364764-A1 US-2014368649-A1
US-2017232336-A1 US-6827551-B1
US-2017139847-A1 US-2009276547-A1
US-2016022546-A1 US-5827223-A
US-2018130814-A1 US-2011018091-A1
US-2016109968-A1 US-2010156675-A1
US-2017060854-A1 US-2014207439-A1
US-2016002629-A1 US-2007154931-A1
US-2018062263-A1 US-2018289123-A1
US-2017163188-A1 US-4490666-A
US-2017347144-A1 US-2017134605-A1
US-2018223831-A1 US-2018209415-A1
US-2016108327-A1 US-2017009005-A1
US-2018051576-A1 US-5813835-A
US-2015282736-A1 US-5732703-A
US-2018220857-A1 US-8091154-B2
US-2018371770-A1 US-2012027037-A1
US-2018234665-A1 US-2017042283-A1
US-2017045272-A1 US-4463036-A
US-2016289750-A1 US-2018315772-A1
US-2014276604-A1 US-7974587-B2
US-2017192209-A1 US-2015362712-A1
US-2017106171-A1 US-2017149855-A1
US-2017146371-A1 US-2015023412-A1
US-2016220416-A1 US-2011206070-A1
US-2019004745-A1 US-6847466-B1
US-2017338402-A1 US-2014361391-A1
US-2016241167-A1 US-2011068718-A1
US-2015377408-A1 US-2018183534-A1
US-2016375216-A1 US-2009088348-A1
US-2017265893-A1 US-2016085929-A1
US-2018008735-A1 US-2014127077-A1
US-2018063920-A1 US-2019164513-A1
US-2016116211-A1 US-9365766-B2
US-2016239617-A1 US-2012244005-A1
US-2018270901-A1 US-2013343624-A1
US-2015073886-A1 US-4732722-A
US-2016331301-A1 US-2006047190-A1
US-2017304783-A1 US-2012074092-A1
US-2017182345-A1 US-2012035028-A1
US-2018162491-A1 US-6748809-B2
US-2018128883-A1 US-2017004702-A1
US-2017029342-A1 US-6919104-B2
US-2018090970-A1 US-4580444-A
US-2019043558-A1 US-2013100755-A1
US-2013336289-A1 US-2009040982-A1
US-2018344244-A1 US-2014358135-A1
US-2018081561-A1 US-2010033240-A1
US-2017265711-A1 US-2016311695-A1
US-2018058692-A1 US-2008223465-A1
US-2016187919-A1 US-2010258691-A1
US-2018147091-A1 US-5536555-A
US-2015348115-A1 US-2014023671-A1
US-2017205112-A1 US-2014272563-A1
US-2017363055-A1 US-7516742-B2
US-2016170427-A1 US-2017186885-A1
US-2017033110-A1 US-2018123276-A1
US-2018128704-A1 US-2009308156-A1
US-2018116596-A1 US-2018368721-A1
US-2017125915-A1 US-2017323249-A1
US-2019027218-A1 US-7394680-B2
US-2018183311-A1 US-2019071578-A1
US-2017198309-A1 US-2010004788-A1
US-2017324438-A1 US-2018135815-A1
US-2015246580-A1 US-6601378-B1
US-2017022150-A1 US-2002006883-A1
US-2017075226-A1 US-2009141114-A1
US-2018345349-A1 US-2012055862-A1
US-2016338442-A1 US-7631440-B2
US-2014330114-A1 US-2008007942-A1
US-2018014395-A1 US-2011159187-A1
US-2018019757-A1 US-2017297451-A1
US-2018031961-A1 US-7782531-B2
US-2017057848-A1 US-2019070441-A1
US-2017161754-A1 US-2013108966-A1
US-2016278780-A1 US-2012006736-A1
US-2017326761-A1 US-2004003482-A1
US-2018160262-A1 US-2018069817-A1
US-2018183947-A1 US-7448148-B2
US-2018128801-A1 US-2014076026-A1
US-2018358757-A1 US-2017302814-A1
US-2017341510-A1 US-2017024069-A1
US-2017189840-A1 US-5753120-A
US-2018029604-A1 US-2016184135-A1
US-2018103584-A1 US-2007068008-A1
US-2019139615-A1 US-5928137-A
US-2017096261-A1 US-4759465-A
US-2016029229-A1 US-2006203841-A1
US-2018207678-A1 US-2019032840-A1
US-2018209446-A1 US-2019121889-A1
US-2014280747-A1 US-4256067-A
US-2017086215-A1 US-2010278152-A1
US-2017184889-A1 US-2015116619-A1
US-2015090179-A1 US-4510609-A
US-2017034872-A1 US-2017350345-A1
US-2018310537-A1 US-2019051852-A1
US-2017159908-A1 US-2017273788-A1
US-2017053849-A1 US-2016257773-A1
US-2017104903-A1 US-2019094709-A1
US-2018177913-A1 US-2018268844-A1
US-2019046539-A1 US-8470814-B2
US-2018016873-A1 US-4977885-A
US-2016131115-A1 US-5133640-A
US-2019050009-A1 US-2016124030-A1
US-2017100123-A1 US-5431667-A
US-2013315832-A1 US-2015111625-A1
US-2017179294-A1 US-8966164-B1
US-2017170690-A1 US-2019134065-A1
US-2019027380-A1 US-2015255419-A1
US-2018333201-A1 US-2017049510-A1
US-2017063163-A1 US-2014175899-A1
US-2017221890-A1 US-2017342958-A1
US-2018126732-A1 US-6439699-B1
US-2016250438-A1 US-2006219243-A1
US-2017114795-A1 US-7334997-B2
US-2016370450-A1 US-8444777-B2
US-2016102279-A1 US-2009291282-A1
US-2018089426-A1 US-2016063148-A1
US-2018306931-A1 US-2005007293-A1
US-2019096876-A1 US-2014150829-A1
US-2018302605-A1 US-2011144669-A1
US-2017064213-A1 US-2003094036-A1
US-2016056545-A1 US-2015236417-A1
US-2017349688-A1 US-2008028632-A1
US-2018199094-A1 US-2003173124-A1
US-2017344194-A1 US-9658738-B1
US-2019052025-A1 US-2004242087-A1
US-2017312608-A1 US-3811672-A
US-2018036129-A1 US-2018228500-A1
US-2017199061-A1 US-5522769-A
US-2018019405-A1 US-2018312106-A1
US-2015324448-A1 US-2015127588-A1
US-2015231420-A1 US-4513452-A
US-2016338695-A1 US-5290299-A
US-2018152714-A1 US-2013003537-A1
US-2017352301-A1 US-2017249682-A1
US-2017029583-A1 US-2018064147-A1
US-2016128276-A1 US-7797839-B2
US-2017173818-A1 US-2010256777-A1
US-2017020148-A1 US-2014216268-A1
US-2017090253-A1 US-5433436-A
US-2017205983-A1 US-2016085949-A1
US-2019017600-A1 US-2019045165-A1
US-2018337608-A1 US-2014289548-A1
US-2018098823-A1 US-7488302-B1
US-2017247442-A1 US-2017194615-A1
US-2018012725-A1 US-2014001360-A1
US-2017232360-A1 US-8337867-B2
US-2017198698-A1 US-2016003601-A1
US-2017231164-A1 US-4359822-A
US-2018200032-A1 US-2011229849-A1
US-2018206360-A1 US-2012196754-A1
US-2018074297-A1 US-2018005937-A1
US-2016297512-A1 US-2006249626-A1
US-2018190545-A1 US-7648883-B2
US-2016128807-A1 US-2013284699-A1
US-2017282820-A1 US-2012020136-A1
US-2016231600-A1 US-2015009661-A1
US-2015333127-A1 US-2017319204-A1
US-2017329667-A1 US-2015193163-A1
US-2017202568-A1 US-2011172698-A1
US-2018126862-A1 US-2016003132-A1
US-2017000637-A1 US-2018248028-A1
US-10303216-B1 US-8678752-B2
US-2018329359-A1 US-2013323883-A1
US-2018132602-A1 US-2014096331-A1
US-2017238277-A1 US-2010282857-A1
US-2017204809-A1 US-2017164727-A1
US-2017010745-A1 US-2017160709-A1
US-2018247854-A1 US-2008236529-A1
US-2017125849-A1 US-2018054555-A1
US-2016252534-A1 US-2013002903-A1
US-2018338500-A1 US-2019068316-A1
US-2018344595-A1 US-2015328603-A1
US-2019057538-A1 US-2013259308-A1
US-2017373090-A1 US-2017054976-A1
US-2016312913-A1 US-2003010223-A1
US-2018176067-A1 US-2015368528-A1
US-2018107595-A1 US-2017233892-A1
US-2017258455-A1 US-2018118557-A1
US-2017285282-A1 US-2015029667-A1
US-2019101550-A1 US-2015362513-A1
US-2016235346-A1 US-2012018302-A1
US-2017208698-A1 US-2006168759-A1
US-2018052754-A1 US-2010031252-A1
US-2018348833-A1 US-2013242673-A1
US-2018134120-A1 US-6919884-B2
US-2017137885-A1 US-2012029096-A1
US-2016180959-A1 US-2012239858-A1
US-2017131162-A1 US-9470503-B2
US-2018004033-A1 US-2006040520-A1
US-2017348112-A1 US-2015202596-A1
US-2017171359-A1 US-7740399-B2
US-2015160144-A1 US-6214487-B1
US-2018330040-A1 US-2018123978-A1
US-2017108699-A1 US-2013017662-A1
US-2015295416-A1 US-8338990-B2
US-2017281046-A1 US-5840024-A
US-2018031959-A1 US-2013308104-A1
US-2016211541-A1 US-5181930-A
US-2018157225-A1 US-2003083756-A1
US-2018013512-A1 US-2011298017-A1
US-2018127305-A1 US-5958808-A
US-2015208210-A1 US-2018032871-A1
US-2018212269-A1 US-2018352954-A1
US-2018076417-A1 US-2012064470-A1
US-2018346670-A1 US-6677400-B2
US-2017058805-A1 US-2008289318-A1
US-2018257950-A1 US-2015217068-A1
US-2018180683-A1 US-2011106477-A1
US-2019147258-A1 US-2017068831-A1
US-2018007253-A1 US-2010045849-A1
US-2018136596-A1 US-2014146580-A1
US-2016270777-A1 US-2015335086-A1
US-2018105484-A1 US-2017273014-A1
US-2017130821-A1 US-2019012198-A1
US-2018087948-A1 US-2012232777-A1
US-2013277443-A1 US-2019123130-A1
US-2018226285-A1 US-2006207725-A1
US-2018195846-A1 US-2018109182-A1
US-2018324294-A1 US-2002003576-A1
US-2017204508-A1 US-2013026378-A1
US-2017212575-A1 US-6324440-B1
US-2017035336-A1 US-2015352625-A1
US-2018123422-A1 US-2014265683-A1
US-2015133763-A1 US-2010249558-A1
US-2018129095-A1 US-4612993-A
US-2018136587-A1 US-2019019916-A1
US-2017067241-A1 US-5791814-A
US-2016010866-A1 US-2015096014-A1
US-2015354578-A1 US-2018026445-A1
US-2017130980-A1 US-2004108450-A1
US-2018365285-A1 US-2010333116-A1
US-2016206493-A1 US-2005011366-A1
US-2017181632-A1 US-6546268-B1
US-2017224025-A1 US-6428276-B1
US-2017316191-A1 US-2014334005-A1
US-2019056638-A1 US-2012318815-A1
US-2017073165-A1 US-2018120365-A1
US-2018070637-A1 US-2014334803-A1
US-2018233595-A1 US-2018240767-A1
US-2017201031-A1 US-2018281986-A1
US-2018262652-A1 US-9028060-B2
US-2018027774-A1 US-2006032461-A1
US-2018321439-A1 US-2017373718-A1
US-2017210621-A1 US-2015363877-A1
US-2017056881-A1 US-2006231773-A1
US-2016085793-A1 US-2018246585-A1
US-2017167063-A1 US-7000000-B1
US-2018212558-A1 US-2017016479-A1
US-2017244124-A1 US-2016309177-A1
US-2017288109-A1 US-2012313131-A1
US-2018101008-A1 US-5905477-A
US-2017273131-A1 US-2014154693-A1
US-2018103641-A1 US-2010292275-A1
US-2017037854-A1 US-5505594-A
US-2017159020-A1 US-6204304-B1
US-2017089998-A1 US-4665891-A
US-2017201134-A1 US-2018342146-A1
US-2015125304-A1 US-4101245-A
US-2017313931-A1 US-2002120241-A1
US-2017314724-A1 US-3698377-A
US-2017347417-A1 US-2013223108-A1
US-2018183934-A1 US-2013252595-A1
US-2017254542-A1 US-8666617-B2
US-2018204699-A1 US-9494927-B2
US-2019089300-A1 US-2005093976-A1
US-2017292613-A1 US-2018023333-A1
US-2019039545-A1 US-2017017734-A1
US-2018252555-A1 US-2018244924-A1
US-2014015091-A1 US-2015035764-A1
US-2018306977-A1 US-2014001049-A1
US-2018186405-A1 US-2016374417-A1
US-2017367856-A1 US-2004001522-A1
US-2017195906-A1 US-2011116437-A1
US-2017004916-A1 US-7009483-B2
US-2018224603-A1 US-5901259-A
US-2017069852-A1 US-2015021556-A1
US-2018256735-A1 US-2010032400-A1
US-2019069201-A1 US-2018004903-A1
US-2017034904-A1 US-2003015148-A1
US-2016038007-A1 US-2018293697-A1
US-2017160569-A1 US-2018350716-A1
US-2016101575-A1 US-2012267039-A1
US-2017366879-A1 US-2003100531-A1
US-2018116818-A1 US-6905512-B2
US-2018058405-A1 US-2011174656-A1
US-2018177571-A1 US-2017192940-A1
US-2016158991-A1 US-4988399-A
US-2018049308-A1 US-2013228363-A1
US-2018317217-A1 US-9176911-B2
US-2016322267-A1 US-2012022836-A1
US-2017327715-A1 US-2005015856-A1
US-2017261174-A1 US-2010181842-A1
US-2016276880-A1 US-2011021195-A1
US-2018262131-A1 US-2014048004-A1
US-2016287042-A1 US-2005063068-A1
US-2018096746-A1 US-4101766-A
US-2017065386-A1 US-2018109941-A1
US-2016187962-A1 US-5656032-A
US-2017136319-A1 US-2018027249-A1
US-2015268324-A1 US-2017052065-A1
US-2018060355-A1 US-2019008023-A1
US-2018172494-A1 US-2011252881-A1
US-2018003968-A1 US-2016350647-A1
US-2016319999-A1 US-2012097996-A1
US-2018208362-A1 US-5860549-A
US-2017172616-A1 US-5462522-A
US-2017371300-A1 US-2017301013-A1
US-2016236329-A1 US-2018136370-A1
US-2018030380-A1 US-2018350295-A1
US-2016063452-A1 US-2016210690-A1
US-2016282333-A1 US-2009098541-A1
US-2017122884-A1 US-2015246678-A1
US-2017297503-A1 US-6668482-B1
US-2017094057-A1 US-9420103-B1
US-2017345031-A1 US-2016171540-A1
US-2018256539-A1 US-2008010215-A1
US-2017343001-A1 US-2005002355-A1
US-2016370487-A1 US-2013029625-A1
US-2016374486-A1 US-7337920-B2
US-2016296787-A1 US-2016153678-A1
US-2017330697-A1 US-2017363595-A1
US-2018232468-A1 US-2003042935-A1
US-2018349394-A1 US-2012018523-A1
US-2019100157-A1 US-2017162112-A1
US-2018269228-A1 US-2016265697-A1
US-2017338541-A1 US-2016192961-A1
US-2019054566-A1 US-2015016569-A1
US-2017230540-A1 US-2010015733-A1
US-2018226465-A1 US-2018113579-A1
US-2018126277-A1 US-8547691-B2
US-2017135401-A1 US-2013022031-A1
US-2017066545-A1 US-8240353-B2
US-2017225444-A1 US-2007176551-A1
US-2016055290-A1 US-2003212997-A1
US-2018338573-A1 US-6412124-B1
US-2018300847-A1 US-2010295852-A1
US-2017144694-A1 US-2014006944-A1
US-2018266137-A1 US-2012203098-A1
US-2018058771-A1 US-2013032830-A1
US-2016339426-A1 US-2011186466-A1
US-2012072582-A1 US-6453383-B1
US-2016125394-A1 US-2004167605-A1
US-2016294951-A1 US-2013312066-A1
US-2017231448-A1 US-2008014148-A1
US-2018074268-A1 US-2018172917-A1
US-2017048933-A1 US-2019244456-A1
US-2018072852-A1 US-2017237981-A1
US-2016149372-A1 US-2008285600-A1
US-2016113700-A1 US-2018006607-A1
US-2016008548-A1 US-2005261634-A1
US-2017326851-A1 US-2017320930-A1
US-2019063864-A1 US-2017151384-A1
US-2017168575-A1 US-2016190647-A1
US-2018317919-A1 US-5383880-A
US-2018334637-A1 US-2017265250-A1
US-2017327274-A1 US-5014869-A
US-2017194934-A1 US-2013196887-A1
US-2017284581-A1 US-2018059840-A1
US-2017162005-A1 US-2017029959-A1
US-2015097306-A1 US-4695043-A
US-2017289328-A1 US-2019101836-A1
US-2017221407-A1 US-2001012075-A1
US-2018212577-A1 US-8928406-B2
US-2018093597-A1 US-2019032860-A1
US-2017065373-A1 US-2015216627-A1
US-2017365776-A1 US-2015006867-A1
US-2018060367-A1 US-2010042790-A1
US-2017219509-A1 US-4665917-A
US-2018177046-A1 US-2005208496-A1
US-2017008150-A1 US-2012286065-A1
US-2017190471-A1 US-2002163284-A1
US-2017137918-A1 US-2018254453-A1
US-2018024866-A1 US-2014201374-A1
US-2019021845-A1 US-2009318961-A1
US-2016113712-A1 US-2010026821-A1
US-2017330317-A1 US-2019050989-A1
US-2016123334-A1 US-6729134-B2
US-2018349509-A1 US-2013046823-A1
US-2018149329-A1 US-2014001498-A1
US-2018350788-A1 US-2018027900-A1
US-2019005772-A1 US-2011011801-A1
US-2017033564-A1 US-2009321913-A1
US-2017213653-A1 US-2015306602-A1
US-2016024947-A1 US-7938626-B2
US-2016249686-A1 US-7421806-B2
US-2019091118-A1 US-5370887-A
US-2015028137-A1 US-2014018414-A1
US-2018334305-A1 US-9302806-B2
US-2017332313-A1 US-2017360980-A1
US-2018310732-A1 US-2007006382-A1
US-2017092861-A1 US-2013296922-A1
US-2018262097-A1 US-2014031998-A1
US-2018158841-A1 US-2016280528-A1
US-2018211870-A1 US-2013012888-A1
US-2016258358-A1 US-6016651-A
US-2017191799-A1 US-2010034424-A1
US-2016015323-A1 US-2018062110-A1
US-2015133989-A1 US-2010319227-A1
US-2019016635-A1 US-2007020327-A1
US-2014360091-A1 US-2010062387-A1
US-2018248610-A1 US-2006006871-A1
US-2018322670-A1 US-2018321372-A1
US-2018375384-A1 US-2017222345-A1
US-2016329943-A1 US-2013156120-A1
US-2017215823-A1 US-9251329-B2
US-2016310174-A1 US-2008091213-A1
US-2018266601-A1 US-5960652-A
US-4878220-A US-4561095-A
US-2016056366-A1 US-2007052329-A1
US-2018281671-A1 US-2010054915-A1
US-2017304076-A1 US-2018057250-A1
US-2015315862-A1 US-2018239606-A1
US-2017120385-A1 US-2007253810-A1
US-2017161229-A1 US-2010185784-A1
US-2019147371-A1 US-2017226406-A1
US-2014303467-A1 US-2006129172-A1
US-2016290590-A1 US-2012136298-A1
US-2018098276-A1 US-2014010513-A1
US-2017340270-A1 US-8630633-B1
US-2018077829-A1 US-2017252622-A1
US-2013275434-A1 US-2014076070-A1
US-2017135828-A1 US-2018024877-A1
US-2019108077-A1 US-2008009214-A1
US-2018087229-A1 US-2017291232-A1
US-2017208702-A1 US-2014321065-A1
US-2018108901-A1 US-9147875-B1
US-2018347322-A1 US-2016313606-A1
US-2016045348-A1 US-2015024747-A1
US-2018051653-A1 US-4185798-A
US-2018031284-A1 US-5408847-A
US-2016215984-A1 US-2011026548-A1
US-2017003069-A1 US-8336331-B2
US-2018036469-A1 US-2013018355-A1
US-2017354233-A1 US-4964744-A
